State_name_from,State_name_to,StateFIPS_places,StateFIPS_cbg,iso_week,n
Illinois,New_York,17,36,8,10948.20743076025
Illinois,New_York,17,36,9,8372.937186418647
Illinois,New_York,17,36,10,7732.56987300721
Illinois,New_York,17,36,11,8655.416072288228
Illinois,New_York,17,36,12,7804.229729160268
Illinois,New_York,17,36,13,5441.370076158508
Illinois,New_York,17,36,14,4386.047197303527
Illinois,New_York,17,36,15,3814.914879430074
Illinois,New_York,17,36,16,4933.664734937931
Illinois,New_York,17,36,17,4339.79360261941
Illinois,New_York,17,36,18,4960.969087659831
Illinois,New_York,17,36,19,5848.924041335556
Illinois,New_York,17,36,20,6059.344884024743
Illinois,New_York,17,36,21,6109.321398484772
Illinois,New_York,17,36,22,6962.756346874226
Illinois,New_York,17,36,23,7446.246515180005
Illinois,New_York,17,36,24,7028.386465857878
Illinois,New_York,17,36,25,7729.102841824747
Illinois,NH,17,33,2,632.5664230950398
Illinois,NH,17,33,3,554.0833816629026
Illinois,NH,17,33,4,627.1094734692683
Illinois,NH,17,33,5,412.3209836999258
Illinois,NH,17,33,6,380.91816678833055
Illinois,NH,17,33,7,1070.9603042836943
Illinois,NH,17,33,8,605.3615139920123
Illinois,NH,17,33,9,566.0368253191131
Illinois,NH,17,33,10,613.1638663717223
Illinois,NH,17,33,11,1238.0067844012365
Illinois,NH,17,33,12,556.3951381984866
Illinois,NH,17,33,13,66.39556659243854
Illinois,NH,17,33,14,180.76685899140978
Illinois,NH,17,33,15,176.29961305260196
Illinois,NH,17,33,16,278.92862838094646
Illinois,NH,17,33,17,47.84894087738517
Illinois,NH,17,33,18,122.32440603749245
Illinois,NH,17,33,19,259.49443347599964
Illinois,NH,17,33,20,388.1482565996086
Illinois,NH,17,33,21,135.96601550916884
Illinois,NH,17,33,22,785.9004455493531
Illinois,NH,17,33,23,462.70587145692264
Illinois,NH,17,33,24,265.46115823167156
Illinois,NH,17,33,25,220.69119401483633
Illinois,NJ,17,34,2,4331.6558904852745
Illinois,NJ,17,34,3,3960.244798702854
Illinois,NJ,17,34,4,3353.7520867962544
Illinois,NJ,17,34,5,4161.735719552579
Illinois,NJ,17,34,6,5170.686827652558
Illinois,NJ,17,34,7,5539.674385014391
Illinois,NJ,17,34,8,5556.413430179099
Illinois,NJ,17,34,9,4593.289363115363
Illinois,NJ,17,34,10,3474.681644767603
Illinois,NJ,17,34,11,4093.4780244600142
Illinois,NJ,17,34,12,2751.992686290034
Illinois,NJ,17,34,13,2654.629612741203
Illinois,NJ,17,34,14,2855.637936984952
Illinois,NJ,17,34,15,2498.731826244913
Illinois,NJ,17,34,16,1807.6639034261946
Illinois,NJ,17,34,17,2469.5671949456196
Illinois,NJ,17,34,18,2617.2489668728094
Illinois,NJ,17,34,19,2982.3249892265835
Illinois,NJ,17,34,20,3967.158256246762
Illinois,NJ,17,34,21,3787.5189249036207
Illinois,NJ,17,34,22,2665.339434944427
Illinois,NJ,17,34,23,3839.7604502004024
Illinois,NJ,17,34,24,2700.994904523041
Illinois,NJ,17,34,25,3426.0571367368225
Illinois,NM,17,35,2,692.6342506419727
Illinois,NM,17,35,3,836.1942263321484
Illinois,NM,17,35,4,513.493653653825
Illinois,NM,17,35,5,835.7677264810447
Illinois,NM,17,35,6,555.9776901886546
Illinois,NM,17,35,7,730.6119667021953
Illinois,NM,17,35,8,807.5581537641109
Illinois,NM,17,35,9,1028.6532319842152
Illinois,NM,17,35,10,850.9396221093391
Illinois,NM,17,35,11,591.2778800789315
Illinois,NM,17,35,12,466.48631389029384
Illinois,NM,17,35,13,425.27985593583173
Illinois,NM,17,35,14,653.4121877798259
Illinois,NM,17,35,15,451.40779324897886
Illinois,NM,17,35,16,240.69007027700505
Illinois,NM,17,35,17,731.2341462114397
Illinois,NM,17,35,18,611.1914094112099
Illinois,NM,17,35,19,896.2545027683292
Illinois,NM,17,35,20,776.5634174715266
Illinois,NM,17,35,21,775.9384998118265
Illinois,NM,17,35,22,634.9057354876804
Illinois,NM,17,35,23,603.0901337686314
Illinois,NM,17,35,24,606.082060892488
Illinois,NM,17,35,25,685.3246904675179
Illinois,NV,17,32,2,2521.572877193888
Illinois,NV,17,32,3,2339.347746709623
Illinois,NV,17,32,4,2355.105143695528
Illinois,NV,17,32,5,1870.2807695542156
Illinois,NV,17,32,6,3143.032416931664
Illinois,NV,17,32,7,3644.739952375467
Illinois,NV,17,32,8,2813.0202670350195
Illinois,NV,17,32,9,2218.0765010694577
Illinois,NV,17,32,10,2248.0908156940454
Illinois,NV,17,32,11,1708.228708907378
Illinois,NV,17,32,12,1684.804700970307
Illinois,NV,17,32,13,2098.261370017671
Illinois,NV,17,32,14,1191.2108913252887
Illinois,NV,17,32,15,1760.4740235940737
Illinois,NV,17,32,16,1719.9978812378602
Illinois,NV,17,32,17,1663.3042088288744
Illinois,NV,17,32,18,2106.330401148602
Illinois,NV,17,32,19,1870.6567668734351
Illinois,NV,17,32,20,2699.2598204728574
Illinois,NV,17,32,21,3325.7812742727883
Illinois,NV,17,32,22,2153.799462991916
Illinois,NV,17,32,23,2173.866508721295
Illinois,NV,17,32,24,3580.8765527676883
Illinois,NV,17,32,25,3740.91831230794
Illinois,OH,17,39,2,24549.590364857788
Illinois,OH,17,39,3,20311.042012411053
Illinois,OH,17,39,4,21061.5578949613
Illinois,OH,17,39,5,21132.681702918704
Illinois,OH,17,39,6,22763.39086285477
Illinois,OH,17,39,7,23944.292097111276
Illinois,OH,17,39,8,21552.957521221164
Illinois,OH,17,39,9,22200.13897402931
Illinois,OH,17,39,10,21786.213646921602
Illinois,OH,17,39,11,24645.204030553687
Illinois,OH,17,39,12,20299.819129233754
Illinois,OH,17,39,13,16828.75037513453
Illinois,OH,17,39,14,14486.779781241612
Illinois,OH,17,39,15,11470.36510489701
Illinois,OH,17,39,16,11207.939714534363
Illinois,OH,17,39,17,12171.088610255385
Illinois,OH,17,39,18,11465.837505585407
Illinois,OH,17,39,19,15965.45988276507
Illinois,OH,17,39,20,16847.224753225328
Illinois,OH,17,39,21,18362.38403796317
Illinois,OH,17,39,22,16518.116071941964
Illinois,OH,17,39,23,19417.7484987295
Illinois,OH,17,39,24,18289.335569697218
Illinois,OH,17,39,25,18825.73871854476
Illinois,OK,17,40,2,4801.300674460621
Illinois,OK,17,40,3,3471.1902042830075
Illinois,OK,17,40,4,4563.836938720871
Illinois,OK,17,40,5,3441.776228520987
Illinois,OK,17,40,6,3939.1030024399647
Illinois,OK,17,40,7,4353.249979202084
Illinois,OK,17,40,8,3475.670586504488
Illinois,OK,17,40,9,4783.8287554160725
Illinois,OK,17,40,10,3534.4343315344936
Illinois,OK,17,40,11,4986.455919283534
Illinois,OK,17,40,12,6898.951421802274
Illinois,OK,17,40,13,3373.507247361846
Illinois,OK,17,40,14,4615.971625048965
Illinois,OK,17,40,15,3385.6797092212846
Illinois,OK,17,40,16,3126.0089733110813
Illinois,OK,17,40,17,4153.63056864185
Illinois,OK,17,40,18,4034.8105020523217
Illinois,OK,17,40,19,4964.281368942647
Illinois,OK,17,40,20,4373.956414879375
Illinois,OK,17,40,21,4876.5039716926585
Illinois,OK,17,40,22,5250.811392452434
Illinois,OK,17,40,23,5473.258344141175
Illinois,OK,17,40,24,5063.037070342171
Illinois,OK,17,40,25,5584.290169601486
Illinois,OR,17,41,2,1179.574342609032
Illinois,OR,17,41,3,2055.026785965863
Illinois,OR,17,41,4,1321.6234239680252
Illinois,OR,17,41,5,1910.7308301398295
Illinois,OR,17,41,6,1588.5387093829452
Illinois,OR,17,41,7,1874.0100233904025
Illinois,OR,17,41,8,1513.7177672408723
Illinois,OR,17,41,9,1935.9847303334855
Illinois,OR,17,41,10,1977.8813663232788
Illinois,OR,17,41,11,981.6524390091461
Illinois,OR,17,41,12,804.7800392789284
Illinois,OR,17,41,13,1387.9571773649823
Illinois,OR,17,41,14,999.9905909898396
Illinois,OR,17,41,15,834.3544683094352
Illinois,OR,17,41,16,845.2227126947827
Illinois,OR,17,41,17,731.7426905423226
Illinois,OR,17,41,18,1343.8253199986318
Illinois,OR,17,41,19,1007.9795136383717
Illinois,OR,17,41,20,1134.516086488947
Illinois,OR,17,41,21,2035.412091671678
Illinois,OR,17,41,22,1434.5762268981202
Illinois,OR,17,41,23,911.7930880350863
Illinois,OR,17,41,24,1381.8415771933358
Illinois,OR,17,41,25,989.8815234935382
Illinois,Other_Louisiana,17,22,2,2202.5112511703205
Illinois,Other_Louisiana,17,22,3,1474.2652546835402
Illinois,Other_Louisiana,17,22,4,1690.3897534157377
Illinois,Other_Louisiana,17,22,5,2547.7348040222987
Illinois,Other_Louisiana,17,22,6,1947.4029973832749
Illinois,Other_Louisiana,17,22,7,2002.258268911029
Illinois,Other_Louisiana,17,22,8,2681.0805316997903
Illinois,Other_Louisiana,17,22,9,2082.9704628784393
Illinois,Other_Louisiana,17,22,10,1887.864124908364
Illinois,Other_Louisiana,17,22,11,1530.4997428341865
Illinois,Other_Louisiana,17,22,12,1963.4704601306648
Illinois,Other_Louisiana,17,22,13,1795.6862704018233
Illinois,Other_Louisiana,17,22,14,2408.8779636967292
Illinois,Other_Louisiana,17,22,15,1508.2074995242272
Illinois,Other_Louisiana,17,22,16,982.2537037967178
Illinois,Other_Louisiana,17,22,17,2080.7818290313994
Illinois,Other_Louisiana,17,22,18,2240.062887670057
Illinois,Other_Louisiana,17,22,19,2075.9462623454683
Illinois,Other_Louisiana,17,22,20,2645.7510933203876
Illinois,Other_Louisiana,17,22,21,2513.6034639992017
Illinois,Other_Louisiana,17,22,22,2572.967586177769
Illinois,Other_Louisiana,17,22,23,2355.3169621951024
Illinois,Other_Louisiana,17,22,24,2229.5707693643944
Illinois,Other_Louisiana,17,22,25,2475.6436022031303
Illinois,Pennsylvania,17,42,2,7933.076103875414
Illinois,Pennsylvania,17,42,3,8535.854475692639
Illinois,Pennsylvania,17,42,4,8173.724230743634
Illinois,Pennsylvania,17,42,5,7570.041640676437
Illinois,Pennsylvania,17,42,6,7854.7625278302685
Illinois,Pennsylvania,17,42,7,9391.49504225168
Illinois,Pennsylvania,17,42,8,7962.808669654439
Illinois,Pennsylvania,17,42,9,9860.639088379961
Illinois,Pennsylvania,17,42,10,8148.943654616957
Illinois,Pennsylvania,17,42,11,8497.299281978958
Illinois,Pennsylvania,17,42,12,6786.085542756013
Illinois,Pennsylvania,17,42,13,6919.085582005861
Illinois,Pennsylvania,17,42,14,5044.501919032363
Illinois,Pennsylvania,17,42,15,5799.330142514992
Illinois,Pennsylvania,17,42,16,4648.237439893108
Illinois,Pennsylvania,17,42,17,4694.938076069838
Illinois,Pennsylvania,17,42,18,6702.479476603494
Illinois,Pennsylvania,17,42,19,6750.006784276448
Illinois,Pennsylvania,17,42,20,7876.915616680387
Illinois,Pennsylvania,17,42,21,7542.543530556585
Illinois,Pennsylvania,17,42,22,6501.119994150223
Illinois,Pennsylvania,17,42,23,7558.390799098751
Illinois,Pennsylvania,17,42,24,6836.446802238478
Illinois,Pennsylvania,17,42,25,8460.0809742078
Illinois,PR,17,72,2,442.4418760595392
Illinois,PR,17,72,3,1069.7959745065343
Illinois,PR,17,72,4,987.9535788467508
Illinois,PR,17,72,5,1246.5518949199213
Illinois,PR,17,72,6,1616.5849218638446
Illinois,PR,17,72,7,1353.3228190002037
Illinois,PR,17,72,8,1228.3809644046385
Illinois,PR,17,72,9,483.6730370634486
Illinois,PR,17,72,10,337.3639854073568
Illinois,PR,17,72,11,216.85584023624878
Illinois,PR,17,72,12,273.8727436281859
Illinois,PR,17,72,13,73.55303867403315
Illinois,PR,17,72,14,0.19381443298969073
Illinois,PR,17,72,15,338.5333333333333
Illinois,PR,17,72,16,52.95
Illinois,PR,17,72,17,24.956521739130434
Illinois,PR,17,72,18,127.13607091140653
Illinois,PR,17,72,19,50.53089401163365
Illinois,PR,17,72,20,172.2019702167448
Illinois,PR,17,72,21,73.55212285437301
Illinois,PR,17,72,22,83.23145952290356
Illinois,PR,17,72,23,277.4314202770496
Illinois,PR,17,72,24,121.58680661336689
Illinois,PR,17,72,25,460.115809054271
Illinois,RI,17,44,2,580.6237425914735
Illinois,RI,17,44,3,428.27268466020655
Illinois,RI,17,44,4,237.55449271240502
Illinois,RI,17,44,5,413.49012916871567
Illinois,RI,17,44,6,333.5106331248092
Illinois,RI,17,44,7,629.9269605774791
Illinois,RI,17,44,8,482.3571257283392
Illinois,RI,17,44,9,228.0016668030867
Illinois,RI,17,44,10,224.721388810619
Illinois,RI,17,44,11,157.62508983515582
Illinois,RI,17,44,12,144.95782250832772
Illinois,RI,17,44,13,64.50594169916694
Illinois,RI,17,44,14,114.34694963754066
Illinois,RI,17,44,15,282.81097080071345
Illinois,RI,17,44,16,65.33333333333333
Illinois,RI,17,44,17,28.360584060747996
Illinois,RI,17,44,18,58.54409692603292
Illinois,RI,17,44,19,57.414279573854046
Illinois,RI,17,44,20,396.3559401614847
Illinois,RI,17,44,21,132.0400709384052
Illinois,RI,17,44,22,148.65355713136805
Illinois,RI,17,44,23,373.3249328480387
Illinois,RI,17,44,24,113.16745352820682
Illinois,RI,17,44,25,384.26207073956675
Illinois,SC,17,45,2,4484.929859250835
Illinois,SC,17,45,3,4200.901902321134
Illinois,SC,17,45,4,3551.8220254194084
Illinois,SC,17,45,5,3738.9818160849813
Illinois,SC,17,45,6,4531.643437594262
Illinois,SC,17,45,7,3942.538370498891
Illinois,SC,17,45,8,5039.556244633654
Illinois,SC,17,45,9,3431.1732062144297
Illinois,SC,17,45,10,3473.6519560697852
Illinois,SC,17,45,11,4207.099756300766
Illinois,SC,17,45,12,4071.5647751170777
Illinois,SC,17,45,13,2225.5215737598915
Illinois,SC,17,45,14,2249.0979923608693
Illinois,SC,17,45,15,2902.4215839528715
Illinois,SC,17,45,16,2959.2226526827912
Illinois,SC,17,45,17,2576.3991981072127
Illinois,SC,17,45,18,2522.837911269834
Illinois,SC,17,45,19,3085.8139208644943
Illinois,SC,17,45,20,3987.600333479066
Illinois,SC,17,45,21,3555.0212708826775
Illinois,SC,17,45,22,3623.605759849033
Illinois,SC,17,45,23,4693.749558049963
Illinois,SC,17,45,24,4932.353934624419
Illinois,SC,17,45,25,5091.686770353498
Illinois,SD,17,46,2,1048.9710621784388
Illinois,SD,17,46,3,788.7256884937581
Illinois,SD,17,46,4,890.2423751087091
Illinois,SD,17,46,5,908.6403640128483
Illinois,SD,17,46,6,1308.7285948759409
Illinois,SD,17,46,7,1264.6903497702344
Illinois,SD,17,46,8,1153.5881113985947
Illinois,SD,17,46,9,1416.1039443243048
Illinois,SD,17,46,10,837.9019587791887
Illinois,SD,17,46,11,1632.0318856645642
Illinois,SD,17,46,12,939.1206296515622
Illinois,SD,17,46,13,1187.9416031444637
Illinois,SD,17,46,14,882.3494309266226
Illinois,SD,17,46,15,508.23968387977135
Illinois,SD,17,46,16,734.3243710005802
Illinois,SD,17,46,17,515.5123924222999
Illinois,SD,17,46,18,787.47247482844
Illinois,SD,17,46,19,805.1962538966047
Illinois,SD,17,46,20,776.9406794004313
Illinois,SD,17,46,21,711.2562628820989
Illinois,SD,17,46,22,805.6696673815607
Illinois,SD,17,46,23,567.7019231898872
Illinois,SD,17,46,24,1266.1222926927383
Illinois,SD,17,46,25,781.3007597120569
Illinois,Shreveport_Bossier,17,22,2,357.5270848979748
Illinois,Shreveport_Bossier,17,22,3,347.13022122495636
Illinois,Shreveport_Bossier,17,22,4,301.0611460256339
Illinois,Shreveport_Bossier,17,22,5,475.19145503961965
Illinois,Shreveport_Bossier,17,22,6,232.5223767621972
Illinois,Shreveport_Bossier,17,22,7,274.3984969976596
Illinois,Shreveport_Bossier,17,22,8,333.13704064591724
Illinois,Shreveport_Bossier,17,22,9,243.1201005803223
Illinois,Shreveport_Bossier,17,22,10,263.703288103928
Illinois,Shreveport_Bossier,17,22,11,400.9671075136161
Illinois,Shreveport_Bossier,17,22,12,192.63151766256684
Illinois,Shreveport_Bossier,17,22,13,171.56464309335016
Illinois,Shreveport_Bossier,17,22,14,219.03301475922947
Illinois,Shreveport_Bossier,17,22,15,297.6108096195922
Illinois,Shreveport_Bossier,17,22,16,113.95484187568717
Illinois,Shreveport_Bossier,17,22,17,321.8569633527462
Illinois,Shreveport_Bossier,17,22,18,457.07727003203246
Illinois,Shreveport_Bossier,17,22,19,494.70599285899124
Illinois,Shreveport_Bossier,17,22,20,152.7996220991643
Illinois,Shreveport_Bossier,17,22,21,169.47670274281012
Illinois,Shreveport_Bossier,17,22,22,169.95041207449833
Illinois,Shreveport_Bossier,17,22,23,452.0460458951754
Illinois,Shreveport_Bossier,17,22,24,208.28387165015462
Illinois,Shreveport_Bossier,17,22,25,209.39928012125665
Illinois,Texas,17,48,2,24729.557279562545
Illinois,Texas,17,48,3,23826.373255145954
Illinois,Texas,17,48,4,23101.981501918457
Illinois,Texas,17,48,5,24264.21976275892
Illinois,Texas,17,48,6,25425.842153040652
Illinois,Texas,17,48,7,27197.903060549303
Illinois,Texas,17,48,8,25484.50187113978
Illinois,Texas,17,48,9,23029.21815896287
Illinois,Texas,17,48,10,27893.34245532945
Illinois,Texas,17,48,11,35331.45087626086
Illinois,Texas,17,48,12,25124.15398409786
Illinois,Texas,17,48,13,17423.780398968393
Illinois,Texas,17,48,14,16054.95193674159
Illinois,Texas,17,48,15,15061.201199752566
Illinois,Texas,17,48,16,15492.26226630183
Illinois,Texas,17,48,17,20329.62508717337
Illinois,Texas,17,48,18,17086.42355951872
Illinois,Texas,17,48,19,24470.2089367329
Illinois,Texas,17,48,20,25891.14376854585
Illinois,Texas,17,48,21,25795.290563082148
Illinois,Texas,17,48,22,24573.50082358299
Illinois,Texas,17,48,23,33490.362478942734
Illinois,Texas,17,48,24,26516.36448328996
Illinois,Texas,17,48,25,29111.450221031202
Illinois,TN,17,47,2,13873.412478308412
Illinois,TN,17,47,3,13905.096246265115
Illinois,TN,17,47,4,10563.740557542285
Illinois,TN,17,47,5,11286.027957022654
Illinois,TN,17,47,6,11475.32575109174
Illinois,TN,17,47,7,14422.146219684477
Illinois,TN,17,47,8,15584.255573745644
Illinois,TN,17,47,9,13539.365703856614
Illinois,TN,17,47,10,12689.230711077475
Illinois,TN,17,47,11,13558.381647474764
Illinois,TN,17,47,12,14275.783311470772
Illinois,TN,17,47,13,11035.723134515762
Illinois,TN,17,47,14,8528.536138746253
Illinois,TN,17,47,15,7561.478221374853
Illinois,TN,17,47,16,7341.468445167384
Illinois,TN,17,47,17,9077.565800322862
Illinois,TN,17,47,18,12509.150900629125
Illinois,TN,17,47,19,11876.09265158167
Illinois,TN,17,47,20,11931.709080681181
Illinois,TN,17,47,21,14747.987452306968
Illinois,TN,17,47,22,13839.084058255232
Illinois,TN,17,47,23,13492.037224025016
Illinois,TN,17,47,24,15554.644725665681
Illinois,TN,17,47,25,14830.209574385251
Illinois,Utah,17,49,2,1158.205256606286
Illinois,Utah,17,49,3,1046.3062111723407
Illinois,Utah,17,49,4,1350.8313766272518
Illinois,Utah,17,49,5,1412.7644173896847
Illinois,Utah,17,49,6,2295.108467325275
Illinois,Utah,17,49,7,1920.6968028604867
Illinois,Utah,17,49,8,2839.2886690697296
Illinois,Utah,17,49,9,1514.067889057104
Illinois,Utah,17,49,10,1287.586551226284
Illinois,Utah,17,49,11,1385.5528410022282
Illinois,Utah,17,49,12,1827.2491803753098
Illinois,Utah,17,49,13,1285.9394733316017
Illinois,Utah,17,49,14,969.1456281142877
Illinois,Utah,17,49,15,1025.0753045188223
Illinois,Utah,17,49,16,1108.6787666439898
Illinois,Utah,17,49,17,1524.3890220696478
Illinois,Utah,17,49,18,1452.7248009235439
Illinois,Utah,17,49,19,1733.9374081162334
Illinois,Utah,17,49,20,1715.9655276837586
Illinois,Utah,17,49,21,2614.3620574374168
Illinois,Utah,17,49,22,1852.6409999918353
Illinois,Utah,17,49,23,2292.5697846731687
Illinois,Utah,17,49,24,1629.976540234654
Illinois,Utah,17,49,25,3062.2801925421118
Illinois,Virginia,17,51,2,5702.3027481450945
Illinois,Virginia,17,51,3,4346.572080777541
Illinois,Virginia,17,51,4,4487.6040535985585
Illinois,Virginia,17,51,5,5989.53282613892
Illinois,Virginia,17,51,6,6542.665062943176
Illinois,Virginia,17,51,7,6284.137997273154
Illinois,Virginia,17,51,8,5760.649039548714
Illinois,Virginia,17,51,9,5574.190313847381
Illinois,Virginia,17,51,10,5343.819852174202
Illinois,Virginia,17,51,11,5134.129962055503
Illinois,Virginia,17,51,12,5422.644143551118
Illinois,Virginia,17,51,13,4647.839663094019
Illinois,Virginia,17,51,14,3468.971723044374
Illinois,Virginia,17,51,15,2539.711507678661
Illinois,Virginia,17,51,16,3271.836352706193
Illinois,Virginia,17,51,17,3135.3043347192825
Illinois,Virginia,17,51,18,3635.505905564862
Illinois,Virginia,17,51,19,3554.0981439065104
Illinois,Virginia,17,51,20,5396.590156335499
Illinois,Virginia,17,51,21,4508.480318904446
Illinois,Virginia,17,51,22,4630.614427048539
Illinois,Virginia,17,51,23,5255.358660854103
Illinois,Virginia,17,51,24,5174.972524894093
Illinois,Virginia,17,51,25,6028.654527434924
Illinois,VT,17,50,2,357.26982113961145
Illinois,VT,17,50,3,76.7146322846493
Illinois,VT,17,50,4,287.010478184814
Illinois,VT,17,50,5,228.7563673435609
Illinois,VT,17,50,6,266.17349107675057
Illinois,VT,17,50,7,434.95791365472843
Illinois,VT,17,50,8,363.5270843058869
Illinois,VT,17,50,9,144.39966067071148
Illinois,VT,17,50,10,60.90181100332668
Illinois,VT,17,50,11,218.5115841687954
Illinois,VT,17,50,12,187.79169528611607
Illinois,VT,17,50,13,96.11147029260822
Illinois,VT,17,50,14,415.33083926120605
Illinois,VT,17,50,15,81.62468383348127
Illinois,VT,17,50,16,120.55349544072948
Illinois,VT,17,50,17,25.863533784680737
Illinois,VT,17,50,18,82.63117327037739
Illinois,VT,17,50,19,186.66380212263533
Illinois,VT,17,50,20,413.21354931482296
Illinois,VT,17,50,21,84.71498735937784
Illinois,VT,17,50,22,281.43706870404054
Illinois,VT,17,50,23,62.3589693908368
Illinois,VT,17,50,24,122.53481204090451
Illinois,VT,17,50,25,309.93309622978006
Illinois,Washington,17,53,2,4164.7461955631225
Illinois,Washington,17,53,3,4626.968881921081
Illinois,Washington,17,53,4,3517.946443141834
Illinois,Washington,17,53,5,3154.9926749443753
Illinois,Washington,17,53,6,3948.6740264367813
Illinois,Washington,17,53,7,4047.676496855816
Illinois,Washington,17,53,8,3671.3740643638566
Illinois,Washington,17,53,9,2723.470213134157
Illinois,Washington,17,53,10,3552.3251193901565
Illinois,Washington,17,53,11,3017.005674473276
Illinois,Washington,17,53,12,2488.7825381578195
Illinois,Washington,17,53,13,2221.9959446765056
Illinois,Washington,17,53,14,2029.9274237032464
Illinois,Washington,17,53,15,1135.7340348222601
Illinois,Washington,17,53,16,2867.512702526672
Illinois,Washington,17,53,17,2369.196571953831
Illinois,Washington,17,53,18,1599.2384852580835
Illinois,Washington,17,53,19,2130.3008359986475
Illinois,Washington,17,53,20,2584.3742011110894
Illinois,Washington,17,53,21,2855.7932932510307
Illinois,Washington,17,53,22,2249.0018535936138
Illinois,Washington,17,53,23,2977.8232779123173
Illinois,Washington,17,53,24,2623.8297238871914
Illinois,Washington,17,53,25,2876.398932243986
Illinois,Wisconsin,17,55,2,68881.01992299563
Illinois,Wisconsin,17,55,3,65805.91840192763
Illinois,Wisconsin,17,55,4,69637.30645513823
Illinois,Wisconsin,17,55,5,68928.11328302306
Illinois,Wisconsin,17,55,6,69618.75629484824
Illinois,Wisconsin,17,55,7,75139.62769669518
Illinois,Wisconsin,17,55,8,75663.35533520368
Illinois,Wisconsin,17,55,9,77932.30559060602
Illinois,Wisconsin,17,55,10,68397.03065226134
Illinois,Wisconsin,17,55,11,69481.48316454077
Illinois,Wisconsin,17,55,12,66401.70898874998
Illinois,Wisconsin,17,55,13,57131.90768839836
Illinois,Wisconsin,17,55,14,56745.23238713852
Illinois,Wisconsin,17,55,15,57142.98097589286
Illinois,Wisconsin,17,55,16,53146.45051833384
Illinois,Wisconsin,17,55,17,58347.52390571898
Illinois,Wisconsin,17,55,18,62916.64240240235
Illinois,Wisconsin,17,55,19,67073.82954308613
Illinois,Wisconsin,17,55,20,65458.064293783005
Illinois,Wisconsin,17,55,21,66900.49607704522
Illinois,Wisconsin,17,55,22,70818.10247227685
Illinois,Wisconsin,17,55,23,68437.99112341028
Illinois,Wisconsin,17,55,24,68260.37046144887
Illinois,Wisconsin,17,55,25,77680.81541596471
Illinois,WV,17,54,2,1151.937720510989
Illinois,WV,17,54,3,900.7685743656605
Illinois,WV,17,54,4,748.3963456836841
Illinois,WV,17,54,5,1467.4236697296924
Illinois,WV,17,54,6,1028.5587251691638
Illinois,WV,17,54,7,1334.413479698023
Illinois,WV,17,54,8,1538.6526000560207
Illinois,WV,17,54,9,1298.5434500549054
Illinois,WV,17,54,10,781.6841258181693
Illinois,WV,17,54,11,1442.2658097626122
Illinois,WV,17,54,12,592.2333007588613
Illinois,WV,17,54,13,1628.544249380421
Illinois,WV,17,54,14,636.8582797637381
Illinois,WV,17,54,15,646.2473383404241
Illinois,WV,17,54,16,947.7190428728504
Illinois,WV,17,54,17,1388.1243440152568
Illinois,WV,17,54,18,820.8483852592489
Illinois,WV,17,54,19,1080.6333676171732
Illinois,WV,17,54,20,856.4709836135698
Illinois,WV,17,54,21,1286.5215487862006
Illinois,WV,17,54,22,968.1799756928993
Illinois,WV,17,54,23,1143.361297721222
Illinois,WV,17,54,24,1281.9331553850488
Illinois,WV,17,54,25,1422.5055249956893
Illinois,WY,17,56,2,935.1137056320043
Illinois,WY,17,56,3,536.5193067673878
Illinois,WY,17,56,4,517.9791401111711
Illinois,WY,17,56,5,366.07622775724155
Illinois,WY,17,56,6,536.8322130861261
Illinois,WY,17,56,7,620.6319490937127
Illinois,WY,17,56,8,903.460853306821
Illinois,WY,17,56,9,703.7246919415944
Illinois,WY,17,56,10,514.5244469126728
Illinois,WY,17,56,11,798.585982262701
Illinois,WY,17,56,12,918.7400102700874
Illinois,WY,17,56,13,368.1369877017777
Illinois,WY,17,56,14,495.5449929680335
Illinois,WY,17,56,15,498.87789513999877
Illinois,WY,17,56,16,440.5860664724857
Illinois,WY,17,56,17,1133.0877713537654
Illinois,WY,17,56,18,1165.5721360152888
Illinois,WY,17,56,19,528.4896694476074
Illinois,WY,17,56,20,1140.410872499951
Illinois,WY,17,56,21,556.6252551271247
Illinois,WY,17,56,22,637.6533446390204
Illinois,WY,17,56,23,733.268261770831
Illinois,WY,17,56,24,768.3063307393061
Illinois,WY,17,56,25,872.9464343697065
Illinois,NA,17,46,3,36.79422590292155
Illinois,NA,17,46,4,1.634204275534442
Illinois,NA,17,46,7,4.085131729667812
Illinois,NA,17,46,9,3.026315789473684
Illinois,NA,17,46,18,196
Illinois,NA,17,46,19,202.82758620689654
Illinois,NA,17,46,21,98
Illinois,NA,17,46,22,0.09884169884169884
Illinois,NA,17,46,23,19.121951219512194
Illinois,NA,17,NA,2,16.77908954057288
Illinois,NA,17,NA,3,4.869565217391305
Illinois,NA,17,NA,4,69.90467989969486
Illinois,NA,17,NA,5,77.5914681133553
Illinois,NA,17,NA,6,38.67865914888653
Illinois,NA,17,NA,7,177.0218173397436
Illinois,NA,17,NA,8,56.59708962197613
Illinois,NA,17,NA,9,47.063214129170596
Illinois,NA,17,NA,10,36.112888716058734
Illinois,NA,17,NA,11,14.968183300430677
Illinois,NA,17,NA,12,8.34280193236715
Illinois,NA,17,NA,14,3.125
Illinois,NA,17,NA,20,0
Illinois,NA,17,NA,22,0
Illinois,NA,17,NA,23,8.666666666666666
IN,AL,18,01,2,3555.7116527188005
IN,AL,18,01,3,3815.832897970223
IN,AL,18,01,4,3131.8662931203344
