group,time,confirmed,confirmed_rolling,population,travel_infectious,travel_infectious_lower,travel_infectious_upper,infectious_travellers,infectious_travellers_lower,infectious_travellers_upper,import_risk,n
Michigan,2020-02-19,NA,NA,9986857,16.441291759742928,6.30782920345419,42.14081108382128,1.646292898731095e-6,6.316130493762142e-7,4.219626964101046e-6,0.009536356938868364,2260
Michigan,2020-02-20,NA,NA,9986857,20.955379462622954,8.256020964788005,52.30381845493325,2.0982957363485783e-6,8.266886133232914e-7,5.2372651831235044e-6,0.01183621931385912,2260
Michigan,2020-02-21,NA,NA,9986857,26.70913114156104,10.806001707507612,64.92330744481583,2.674428115027685e-6,1.0820222726236704e-6,6.5008748442894325e-6,0.014691977148094117,2260
Michigan,2020-02-22,NA,NA,9986857,34.04373464648239,14.143415230749985,80.58295976026115,3.4088537210938727e-6,1.416202838465594e-6,8.068900932521728e-6,0.018235716107499106,2260
Michigan,2020-02-23,NA,NA,9986857,43.393681282901,18.511704602157803,100.00641545540864,4.345078865442952e-6,1.853606655443029e-6,1.0013802686411615e-5,0.022631194071290252,2260
Michigan,2020-02-24,NA,NA,9986857,55.313710793950285,24.229574052739125,124.09974092662816,5.538650527783695e-6,2.4261460890787886e-6,1.2426305986621031e-5,0.02808345152976353,2260
Michigan,2020-02-25,NA,NA,9986857,70.51241941189208,31.712703236160714,153.9976096758153,7.06052158470799e-6,3.1754438094147854e-6,1.542002750973758e-5,0.03484926217200693,2260
Michigan,2020-02-26,NA,NA,9986857,89.89330149896273,41.50276764045795,191.11560933834693,9.001160374977105e-6,4.155738651355271e-6,1.9136712314830073e-5,0.043248969831515965,2260
Michigan,2020-02-27,NA,NA,9986857,114.6097967277806,54.30376624444926,237.2068528486414,1.1476062661934642e-5,5.437523161135606e-6,2.375190241020187e-5,0.053679299447056225,2260
Michigan,2020-02-28,NA,NA,9986857,146.13539086730646,71.03140356719884,294.4515320232988,1.46327709375739e-5,7.1124883000926955e-6,2.9483903897222e-5,0.06663362280772171,2260
Michigan,2020-02-29,NA,NA,9986857,186.3464878523943,92.87882203940795,365.57583371644574,1.8659172535703103e-5,9.300105332379142e-6,3.6605694235578393e-5,0.08272886897240717,2260
Michigan,2020-03-01,NA,NA,9986857,237.62915515632722,121.40008705443111,453.99439800413774,2.3794188217206597e-5,1.2155985316945173e-5,4.545918680963768e-5,0.054141891490278475,1191
Michigan,2020-03-02,NA,NA,9986857,303.0145923778403,158.62448306151228,564.0096784072994,3.0341336856814943e-5,1.5883323758567112e-5,5.647519318713579e-5,0.06726195508587872,1191
Michigan,2020-03-03,NA,NA,9986857,386.35872179356153,207.19229154186038,701.0429061791845,3.8686718132998355e-5,2.074649627423927e-5,7.01965499435092e-5,0.08360409098271947,1191
Michigan,2020-03-04,NA,NA,9986857,492.57485547029887,270.539643782709,871.9122979089445,4.932230985887741e-5,2.7089568197753206e-5,8.730597603519752e-5,0.10398141745792025,1191
Michigan,2020-03-05,NA,NA,9986857,625.9594821328603,351.1968898354963,1083.2294779148917,6.267832633759152e-5,3.516590753582396e-5,1.0846550400340085e-4,0.1291824152680504,1191
Michigan,2020-03-06,NA,NA,9986857,798.4199479645441,458.97244536226447,1349.6789836253506,7.99470692295428e-5,4.5957646671246466e-5,1.3514552011962828e-4,0.1609583144624773,1191
Michigan,2020-03-07,NA,NA,9986857,1008.4254861130646,589.8512966976914,1673.001597372865,1.0097526039604498e-4,5.906275584978251e-5,1.6752033170925197e-4,0.19951671506571908,1191
Michigan,2020-03-08,NA,NA,9986857,1275.7320420869275,760.6287907039607,2076.7455354164513,1.2774109432896931e-4,7.616298007510879e-5,2.0794785941327199e-4,0.24766590056120694,1191
Michigan,2020-03-09,NA,NA,9986857,1625.2483662122015,992.6460931483749,2590.2920959108546,1.627387241263394e-4,9.939524448466368e-5,2.5937009971313844e-4,0.3089097887583479,1191
Michigan,2020-03-10,2,6.25,9986857,2061.7534468422473,1286.3721391348959,3223.723725987947,2.0644667755253203e-4,1.2880650430209382e-4,3.2279662420198337e-4,0.3844507794245622,1191
Michigan,2020-03-11,2,6.6,9986857,2642.482790557387,1693.8236113920207,4040.6132381319276,2.645960376279932e-4,1.6960527334996593e-4,4.0459308049889246e-4,0.4818703588741809,1191
Michigan,2020-03-12,12,8.833333333333334,9986857,3373.7014789838786,2214.773012621468,5055.121396068671,3.378141370186715e-4,2.2176877195913267e-4,5.061774085749572e-4,0.6028572936127741,1191
Michigan,2020-03-13,25,7.714285714285714,9986857,4303.876147972288,2889.4669039973232,6325.899997737789,4.309540176626428e-4,2.8932695281381555e-4,6.334225069746958e-4,0.7544062058068627,1191
Michigan,2020-03-14,33,9,9986857,5257.267478635231,3531.7385112624415,7690.429701469318,5.264186198555993e-4,3.536386383886784e-4,7.700550535037518e-4,0.9171355687229684,1191
Michigan,2020-03-15,53,11.142857142857142,9986857,6578.363994338889,4472.890318945822,9510.68029783741,6.587021316455106e-4,4.4787767752615487e-4,9.523196635175021e-4,1.134212719249345,1191
Michigan,2020-03-16,54,46,9986857,8306.595491617813,5735.250689743357,11849.999386114303,8.317527217639956e-4,5.742798449745858e-4,0.0011865594336751095,1.4131922855070553,1191
Michigan,2020-03-17,65,74.71428571428571,9986857,10578.455472595831,7432.417590954303,14877.599113986822,0.0010592377033731264,7.442198872932999e-4,0.0014897178475657379,1.7742539564507938,1191
Michigan,2020-03-18,80,107.71428571428571,9986857,13505.312438854658,9644.697234775387,18749.528475360097,0.0013523085830561767,9.657389942376652e-4,0.0018774203410903047,2.236007626238553,1191
Michigan,2020-03-19,334,140,9986857,17143.393859073283,12385.890509204786,23583.958865341145,0.0017165955073826815,0.0012402190708452907,0.002361499605465578,2.812546030109503,1191
Michigan,2020-03-20,548,181.42857142857142,9986857,21866.30157889026,15971.1577473088,29840.492161372444,0.0021895078280274025,0.0015992176264573328,0.002987976313405954,3.558679789266491,1191
Michigan,2020-03-21,787,246.57142857142858,9986857,27933.861254871532,20578.738288859666,37895.56148114647,0.0027970623044739234,0.002060582051876748,0.003794543316395385,4.519301089826904,1191
Michigan,2020-03-22,1033,316.14285714285717,9986857,35617.55181726584,26366.46140392061,48174.22374182757,0.0035664425571794852,0.0026401160449098862,0.004823762244901231,5.745100833677366,1191
Michigan,2020-03-23,1324,363.2857142857143,9986857,45391.2785751714,33654.0022855836,61351.68700589907,0.004545101484398084,0.0033698291950694397,0.006143242764555362,7.316602132585436,1191
Michigan,2020-03-24,1791,443.85714285714283,9986857,58054.78326988908,43076.75672444307,78446.2569645958,0.00581311850864482,0.004313344701385337,0.007854949456530298,9.355244802727585,1191
Michigan,2020-03-25,2293,549.5714285714286,9986857,72751.51553369928,53910.94841765313,98422.97871167549,0.007284725868579001,0.005398189682464977,0.009855250627066702,11.737603496836442,1191
Michigan,2020-03-26,2877,636.1428571428571,9986857,87636.8702157966,64839.89697340056,118722.75670849283,0.008775220293611554,0.00649252282008249,0.01188789993773745,14.158488825845303,1191
Michigan,2020-03-27,3655,740.5714285714286,9986857,100192.60141617886,73941.63452347381,136017.72631495856,0.01003244578511326,0.007403894390745137,0.013619672967677274,16.221030504503634,1191
Michigan,2020-03-28,4634,834,9986857,109819.99126331392,80997.7141866219,149191.08933121667,0.01099645176288335,0.008110430958070382,0.014938742922945294,17.792042821227845,1191
Michigan,2020-03-29,5486,999.8571428571429,9986857,115687.54051183721,85279.87729916473,157269.19870637046,0.011583978874618633,0.00853921081469022,0.01574761696361232,18.755411803662273,1191
Michigan,2020-03-30,6508,1130.5714285714287,9986857,118830.3610705157,87728.10202075506,161414.63755962416,0.01189867453499291,0.008784355480483506,0.01616270640098523,19.24978332357341,1191
Michigan,2020-03-31,7629,1287.7142857142858,9986857,119735.89656940987,88642.67587460819,162368.24349080594,0.0119893472560396,0.008875933226500408,0.016258192491472135,19.36350725734331,1191
Michigan,2020-04-01,9292,1370.142857142857,9986857,118826.24381729719,88245.13173660416,160826.41348495014,0.011898262267828325,0.008836126494712417,0.01610380658148506,0.6280484566779173,39
Michigan,2020-04-02,10791,1449.5714285714287,9986857,116511.8027093617,86771.8620226155,157439.95763602623,0.011666513569720854,0.0086886056366498,0.015764715328959473,0.6148238978294195,39
Michigan,2020-04-03,12669,1517.2857142857142,9986857,113780.72048608655,85075.26938830469,153383.56455306735,0.011393045928872973,0.008518723096596325,0.015358542187303509,0.5989831453048369,39
Michigan,2020-04-04,14225,1603.142857142857,9986857,110804.88465792268,83228.02784152339,148962.30546919385,0.01109507071723593,0.008333755839452131,0.014915834428108248,0.5817175426962217,39
Michigan,2020-04-05,15633,1561.142857142857,9986857,107446.11003207526,81022.59608624884,144128.98030678314,0.010758751229949048,0.008112922422564861,0.014431865831941235,0.5628427674457082,39
Michigan,2020-04-06,17129,1512,9986857,103991.6480127746,78699.65259647144,139231.14866090895,0.010412850410572076,0.007880322367334531,0.013941438098183337,0.5437160858291501,39
Michigan,2020-04-07,18851,1425.2857142857142,9986857,101020.95188566268,76808.85568497116,134884.97914646298,0.01011538984544013,0.007690993841703266,0.013506249177940867,0.5267437179396938,39
Michigan,2020-04-08,20220,1375.7142857142858,9986857,97679.77975145541,74478.18596388966,130255.67694312814,0.009780832923857367,0.007457620146547573,0.01304270972770794,0.5086656793806097,39
Michigan,2020-04-09,21375,1266.142857142857,9986857,93962.9266751024,71693.46774277608,125346.21083495181,0.009408658467333856,0.007178781847259461,0.012551117016590086,0.48949356364701335,39
Michigan,2020-04-10,22646,1194.4285714285713,9986857,90554.95405768768,69136.90938559573,120842.0935290359,0.009067412706288643,0.006922789560879437,0.012100112530802825,0.4719043887013102,39
Michigan,2020-04-11,23855,1142,9986857,87022.7459214846,66377.72463274749,116306.61559603678,0.008713727043601866,0.006646507968698008,0.011645967855155709,0.45419274635107265,39
Michigan,2020-04-12,24496,1096.2857142857142,9986857,83935.41437033923,63989.94162319351,112303.01930126264,0.008404587586498858,0.00640741542841692,0.011245081340532126,0.4385581722807529,39
Michigan,2020-04-13,25490,1106.4285714285713,9986857,80995.98390361172,61682.1126614493,108527.71368118444,0.008110257702058988,0.006176328815106625,0.010867053937107985,0.4238151035472114,39
Michigan,2020-04-14,26845,1044,9986857,78254.82585897116,59509.659857231825,105024.84842591241,0.007835781153066592,0.005958797633452829,0.010516306424124468,0.4101359505408542,39
Michigan,2020-04-15,27894,980.4285714285714,9986857,75621.94254717247,57387.05903853756,101699.80458592942,0.007572146326634342,0.0057462582110205,0.010183364454495485,0.3971512137253239,39
Michigan,2020-04-16,29120,979,9986857,72614.86032182607,54835.95405521162,98066.5165754735,0.007271042363160509,0.00549081197970609,0.009819557501972193,0.38296274257691554,39
Michigan,2020-04-17,29954,919.8571428571429,9986857,69615.61670867082,52242.869318609635,94502.4793259912,0.0069707232924904015,0.0052311622484040405,0.009462684739151787,0.3690447048269197,39
Michigan,2020-04-18,30718,870.1428571428571,9986857,66437.68893647302,49426.991365889575,90815.77194184002,0.006652512290550773,0.004949203875242188,0.00909352881911096,0.35464762394532745,39
Michigan,2020-04-19,31349,868.4285714285714,9986857,63243.01785577707,46556.81682139696,87162.89068956664,0.006332624754292273,0.004661808697310571,0.008727759963877188,0.3403826385912103,39
Michigan,2020-04-20,31929,876.1428571428571,9986857,60839.60899685474,44446.855114378486,84346.46399200449,0.006091967572666229,0.0044505348493904025,0.008445746644014677,0.3293841191165724,39
Michigan,2020-04-21,32936,953.4285714285714,9986857,58531.39873783755,42407.05451555581,81665.86259223528,0.005860842779448785,0.004246286345699734,0.008177333728943479,0.31891601542879566,39
Michigan,2020-04-22,33973,940.5714285714286,9986857,56555.98241519799,40680.71751162282,79355.2867549843,0.005663041176538123,0.004073425454236785,0.007945972066585543,0.3098929105968362,39
Michigan,2020-04-23,35253,950.5714285714286,9986857,54104.54288559102,38464.54017744421,76603.02319004881,0.005417574606864904,0.0038515160653090565,0.007670383504044247,0.2991449566577256,39
Michigan,2020-04-24,36628,932.5714285714286,9986857,51736.10153103376,36322.534654793744,73964.57871345704,0.005180418777502648,0.0036370336187645166,0.00740619182926691,0.28884148134140947,39
Michigan,2020-04-25,37302,933.2857142857143,9986857,49499.264990826865,34307.31497834817,71483.92252237743,0.004956440749159307,0.003435246442233845,0.007157799748447127,0.27915419018943793,39
Michigan,2020-04-26,38003,924.2857142857143,9986857,47240.67192479983,32268.28469435982,69002.59135784351,0.004730284205010629,0.0032310750714023262,0.006909340081453406,0.2694642631766828,39
Michigan,2020-04-27,38457,870.7142857142857,9986857,45209.75235828701,30456.540619736643,66765.39599288994,0.004526924973321137,0.003049662233046557,0.006685326123412996,0.26072771881310686,39
Michigan,2020-04-28,39469,817.1428571428571,9986857,43485.49605295792,28952.128355917877,64847.50718953374,0.004354272425544686,0.0028990230215490097,0.006493284843222822,0.25323810888569004,39
Michigan,2020-04-29,40443,841.2857142857143,9986857,42245.6334056758,27933.65858345736,63423.18747619753,0.004230122991214933,0.0027970420106603468,0.006350665427190709,0.24767595166043765,39
Michigan,2020-04-30,41348,828.5714285714286,9986857,40861.180638852355,26773.04599060935,61859.66860617586,0.004091495516442496,0.0026808280113162076,0.006194107776468198,0.24157020328225973,39
Michigan,2020-05-01,42348,791.2857142857143,9986857,39206.83077205133,25345.776603431324,60027.62119384884,0.003925842812413489,0.0025379132397140886,0.006010661932362589,1.5627721024142731,260
Michigan,2020-05-02,43191,703.1428571428571,9986857,37684.77832858193,24054.52383121423,58325.96481945901,0.003773437261450918,0.0024086180297979865,0.005840272351898001,1.5184708114934802,260
Michigan,2020-05-03,43803,662.2857142857143,9986857,36076.848570216534,22681.30337909067,56534.70356224172,0.0036124326772894147,0.002271115264701464,0.005660910490882338,1.471836727629408,260
Michigan,2020-05-04,43996,613.5714285714286,9986857,34751.370674391816,21594.27915103722,55021.37189146513,0.0034797104508847796,0.0021622697862838346,0.0055093781648686,1.4324383228658362,260
Michigan,2020-05-05,44391,567.2857142857143,9986857,33497.7643338288,20582.31187531825,53575.072040510255,0.003354184838516142,0.002060939880817183,0.005364557842423323,1.394785039030064,260
Michigan,2020-05-06,45079,506.2857142857143,9986857,32244.787416048563,19573.299728799546,52124.64187255388,0.003228722251259687,0.001959905877174325,0.005219323944715928,1.3570242256261413,260
Michigan,2020-05-07,45643,473.2857142857143,9986857,31005.793245995865,18579.619080656106,50683.926186857265,0.0031046597789470567,0.001860407041039649,0.0050750627736891865,1.3195163211591885,260
Michigan,2020-05-08,46319,504.2857142857143,9986857,29847.884972560787,17667.576145413703,49320.92113096101,0.002988716567440666,0.001769082719960214,0.004938582892591834,1.284031552073877,260
Michigan,2020-05-09,46735,507.85714285714283,9986857,27907.126800524904,15972.684302978194,47172.53846363999,0.00279438534070578,0.0015993704829235257,0.004723461892329087,1.2281000920055627,260
Michigan,2020-05-10,47116,461.14285714285717,9986857,26666.075320851425,14977.09215379296,45721.52436309689,0.002670116866683024,0.0014996802451254644,0.00457816952451576,1.1903240763740977,260
Michigan,2020-05-11,47526,549.4285714285714,9986857,NA,NA,NA,NA,NA,NA,NA,260
Michigan,2020-05-12,47946,523.2857142857143,9986857,NA,NA,NA,NA,NA,NA,NA,260
Michigan,2020-05-13,48307,525.8571428571429,9986857,NA,NA,NA,NA,NA,NA,NA,260
Michigan,2020-05-14,49489,562.5714285714286,9986857,NA,NA,NA,NA,NA,NA,NA,260
Michigan,2020-05-15,49982,618.1428571428571,9986857,NA,NA,NA,NA,NA,NA,NA,260
Minnesota,2020-02-01,NA,NA,5639632,1.142012364920103,0.13109885125994675,6.7476248387845645,2.0249767447948785e-7,2.324599393363729e-8,1.1964654500124414e-6,0.008143143852784676,6806
Minnesota,2020-02-02,NA,NA,5639632,1.3257494351701868,0.1580926966524349,7.584438349251601,2.3507729496715155e-7,2.8032449041433004e-8,1.3448463214003328e-6,0.009153024063450664,6806
Minnesota,2020-02-03,NA,NA,5639632,1.5390525407790847,0.19062371190916785,8.523806481636253,2.728994623725599e-7,3.380073591843721e-8,1.511411822905511e-6,0.010286668866694907,6806
Minnesota,2020-02-04,NA,NA,5639632,1.7867233961191213,0.2298357474698367,9.578406026666245,3.1681560004608836e-7,4.0753678160177244e-8,1.6984097591236885e-6,0.011559376820595824,6806
Minnesota,2020-02-05,NA,NA,5639632,2.0743363610323517,0.27713318403293136,10.762901363214267,3.6781413415491504e-7,4.914029568470626e-8,1.908440366891717e-6,0.012988845137065025,6806
Minnesota,2020-02-06,NA,NA,5639632,2.4083022600577055,0.3342602261256538,12.093820916652696,4.2703180988718864e-7,5.926986479359891e-8,2.1444344093112274e-6,0.014595020589772214,6806
Minnesota,2020-02-07,NA,NA,5639632,2.7959975270743396,0.40335181415755483,13.589946756099721,4.957765909325892e-7,7.152094572084753e-8,2.4097222577820187e-6,0.01640056968646442,6806
Minnesota,2020-02-08,NA,NA,5639632,3.246003582188635,0.4869414666015083,15.273083950143366,5.755701049622804e-7,8.634277318121258e-8,2.7081703114925524e-6,0.01843180714001831,6806
Minnesota,2020-02-09,NA,NA,5639632,3.768357809057818,0.5879996363018902,17.16830806407562,6.681921460580794e-7,1.0426205757785086e-7,3.0442248827717163e-6,0.0207189945521443,6806
Minnesota,2020-02-10,NA,NA,5639632,4.374796229884978,0.7100547436910727,19.303644312962113,7.757237050014925e-7,1.2590444619277865e-7,3.422855305623153e-6,0.02329595321007118,6806
Minnesota,2020-02-11,NA,NA,5639632,5.0789258383692,0.8573148405353769,21.710052776280083,9.005775267551499e-7,1.5201609618063322e-7,3.849551314036108e-6,0.02620004624332975,6806
Minnesota,2020-02-12,NA,NA,5639632,5.896393728607902,1.0347743918903842,24.422319376323493,1.0455280998135874e-6,1.8348260877489598e-7,4.330481027188209e-6,0.02947325387104295,6806
Minnesota,2020-02-13,NA,NA,5639632,6.845192544020731,1.2484433737001333,27.479418123586537,1.2137658173477863e-6,2.2136965208015934e-7,4.872555181541373e-6,0.033162610565570586,6806
Minnesota,2020-02-14,NA,NA,5639632,7.9461081469325885,1.5056414772120217,30.924402271059325,1.4089763564240696e-6,2.6697512837930234e-7,5.483407830698763e-6,0.037320073695735784,6806
Minnesota,2020-02-15,NA,NA,5639632,9.223286629424408,1.8153267218292075,34.80480090134327,1.6354412184029751e-6,3.218874426255485e-7,6.171466666857566e-6,0.042003002134632594,6806
Minnesota,2020-02-16,NA,NA,5639632,10.704944313137343,2.188476202016174,39.17346591763948,1.8981636236437666e-6,3.8805301516414087e-7,6.946103206315498e-6,0.04727517842218328,6806
Minnesota,2020-02-17,NA,NA,5639632,12.424147190767808,2.6384284333802235,44.08881832511409,2.2030067193688895e-6,4.6783698535298463e-7,7.817676459228917e-6,0.05320710598151201,6806
Minnesota,2020-02-18,NA,NA,5639632,14.419665011299566,3.181276843748894,49.616799582826154,2.5568450230971748e-6,5.640929840367055e-7,8.797878936573548e-6,0.05987836404231957,6806
Minnesota,2020-02-19,NA,NA,5639632,16.73639092545234,3.836417074341416,55.833296180169675,2.9676388327203516e-6,6.802601790934969e-7,9.900166567635915e-6,0.06738053365933004,6806
Minnesota,2020-02-20,NA,NA,5639632,19.426008236004073,4.627223104541547,62.8234835224034,3.444552452359316e-6,8.204831635364766e-7,1.1139642360069487e-5,0.07581640590263293,6806
Minnesota,2020-02-21,NA,NA,5639632,22.54813738308483,5.5818116224295125,70.67961329418969,3.9981575718211455e-6,9.897474910472018e-7,1.2532664062866104e-5,0.0852973116118667,6806
Minnesota,2020-02-22,NA,NA,5639632,26.171371053716094,6.733815165076364,79.50351721345984,4.640616808635048e-6,1.1940167665330581e-6,1.4097288123313693e-5,0.095946142967273,6806
Minnesota,2020-02-23,NA,NA,5639632,30.374721998839238,8.123986336488382,89.41310468509253,5.385940429949904e-6,1.4405171004931496e-6,1.585442182842649e-5,0.10790519496427069,6806
Minnesota,2020-02-24,NA,NA,5639632,35.24973230672919,9.802195205260174,100.54535578787993,6.2503603615855064e-6,1.7380912806474206e-6,1.7828354011020564e-5,0.12133977739900596,6806
Minnesota,2020-02-25,NA,NA,5639632,40.90333719843936,11.828735005251223,113.05927894634311,7.252837986315305e-6,2.0974302942552322e-6,2.0047279493829227e-5,0.13644178423500172,6806
Minnesota,2020-02-26,NA,NA,5639632,47.461024112468344,14.275165009309692,127.13967446561155,8.415624301810533e-6,2.5312227835627735e-6,2.2543966426463918e-5,0.15343423549851343,6806
Minnesota,2020-02-27,NA,NA,5639632,55.06939775434447,17.225791644926908,143.00041982858892,9.764714746342398e-6,3.05441767209756e-6,2.5356338822921233e-5,0.17257524202880192,6806
Minnesota,2020-02-28,NA,NA,5639632,63.898525130735784,20.7806536976848,160.89468285838367,1.133026501210288e-5,3.684753490597401e-6,2.8529287524147616e-5,0.19417033088934868,6806
Minnesota,2020-02-29,NA,NA,5639632,74.14486067340559,25.060608292854965,181.11790888056822,1.3147109718046424e-5,4.443660205640185e-6,3.2115199871298026e-5,0.21857605032405436,6806
Minnesota,2020-03-01,NA,NA,5639632,85.05222322333395,29.229135555148716,203.01356707410153,1.508116544188237e-5,5.182809012210144e-6,3.5997662094636943e-5,0.2157339889331592,5993
Minnesota,2020-03-02,NA,NA,5639632,98.84829331791646,35.427507892401266,228.90520489882653,1.7527436775647144e-5,6.281882912289537e-6,4.058867757662672e-5,0.24324794471672395,5993
Minnesota,2020-03-03,NA,NA,5639632,113.9291808510589,41.9573466185089,257.28068722331244,2.0201527484605185e-5,7.439731283620793e-6,4.562011975662817e-5,0.2734013777014726,5993
Minnesota,2020-03-04,NA,NA,5639632,132.58516137191432,51.00555652122444,290.5169935074161,2.3509541291331478e-5,9.044128503637195e-6,5.151346639415765e-5,0.3087202041001868,5993
Minnesota,2020-03-05,NA,NA,5639632,153.30277624304796,60.95250603948283,327.1843126479234,2.71831169556893e-5,1.0807887117365607e-5,5.8015188339934834e-5,0.34768502372122945,5993
Minnesota,2020-03-06,1,0.5,5639632,176.5164313894041,72.12847412628035,367.80279135313765,3.1299281830694646e-5,1.2789571044046909e-5,6.52175162055144e-5,0.39084857461964784,5993
Minnesota,2020-03-07,1,0.6,5639632,201.830745217342,84.0351140331968,412.0635628086326,3.5787928222504944e-5,1.4900815165457038e-5,7.3065682797855e-5,0.43788263700754504,5993
Minnesota,2020-03-08,2,0.8333333333333334,5639632,230.94328664329626,98.26407196407312,461.7501830369218,4.09500631678266e-5,1.7423844670019803e-5,8.187594208929267e-5,0.49068252094113096,5993
Minnesota,2020-03-09,2,1.2857142857142858,5639632,263.7663981382995,114.61818595885687,516.8802470275372,4.677014353743285e-5,2.0323699482316732e-5,9.165141396238924e-5,0.5492669238765987,5993
Minnesota,2020-03-10,3,1.8571428571428572,5639632,296.3733170567466,129.0689651583532,573.6726790927877,5.2551889388659866e-5,2.2886061565427175e-5,1.0172165118092594e-4,0.6096178555272892,5993
Minnesota,2020-03-11,5,2.857142857142857,5639632,331.89768214916853,144.6579599014276,635.431559322365,5.885094668396245e-5,2.5650248083816036e-5,1.1267252177488976e-4,0.6752464229969143,5993
Minnesota,2020-03-12,9,4.714285714285714,5639632,389.68115568497115,180.61768800174232,721.6838033440979,6.909691194123503e-5,3.202650243876592e-5,1.279664707456263e-4,0.7669030591785384,5993
Minnesota,2020-03-13,14,7.428571428571429,5639632,448.00864114423774,215.10360287586164,810.94928900279,7.943933950730078e-5,3.814142534049414e-5,1.4379471727992004e-4,0.8617617406585608,5993
Minnesota,2020-03-14,21,8.142857142857142,5639632,523.6300382596007,264.73150639465,920.3281128846005,9.284826354974948e-5,4.6941273188507694e-5,1.6318939123769076e-4,0.9779940216874807,5993
Minnesota,2020-03-15,35,10.285714285714286,5639632,599.940672169356,312.73773724681587,1033.7257399050034,1.0637940067177362e-4,5.545357165978487e-5,1.8329666543934133e-4,1.0984969159779725,5993
Minnesota,2020-03-16,54,11.428571428571429,5639632,695.4605301307244,377.4163621037024,1170.3085577992144,1.23316650825927e-4,6.692216125160337e-5,2.0751505732984253e-4,1.2436377385777462,5993
Minnesota,2020-03-17,60,14.428571428571429,5639632,800.4194691052961,448.66575881719933,1321.129090699592,1.4192760611069944e-4,7.95558573355849e-5,2.3425803149914606e-4,1.4039083827743823,5993
Minnesota,2020-03-18,77,16.714285714285715,5639632,897.0339495269504,508.2014714492742,1469.4238092242783,1.590589509256899e-4,9.011252355637286e-5,2.605531370175001e-4,1.5614949501458781,5993
Minnesota,2020-03-19,89,19.428571428571427,5639632,1054.0303313489744,623.99600597228,1685.1010569873563,1.868970052210808e-4,1.106448090890115e-4,2.9879627908121597e-4,1.7906861005337273,5993
Minnesota,2020-03-20,115,25.857142857142858,5639632,1246.848218758035,770.3602841320644,1945.0668863474957,2.210868047344286e-4,1.3659761561251948e-4,3.448925189351886e-4,2.0669408659785855,5993
Minnesota,2020-03-21,138,29.142857142857142,5639632,1443.6165299875324,913.743681033954,2219.416652827032,2.5597707970795476e-4,1.6202186260272903e-4,3.9353926866629455e-4,2.3584808371171033,5993
Minnesota,2020-03-22,171,30.285714285714285,5639632,1685.1661699699928,1092.5968273081476,2551.6547051074185,2.988078246896239e-4,1.9373548261804096e-4,4.5245056860224544e-4,2.711536257633257,5993
Minnesota,2020-03-23,235,36.714285714285715,5639632,1981.8243326175957,1314.1328848261094,2955.7613802174164,3.5141022191121615e-4,2.3301748852161088e-4,5.241053636509291e-4,3.1409634443600183,5993
Minnesota,2020-03-24,264,40.42857142857143,5639632,2315.3471383012006,1556.1951982383644,3418.572000848872,4.105493298678355e-4,2.759391389789909e-4,6.06169338859144e-4,3.6327728477828503,5993
Minnesota,2020-03-25,289,43.42857142857143,5639632,2701.3313243490234,1829.6105565611078,3962.497485366217,4.7899070796623316e-4,3.2442020269427295e-4,7.026163205979073e-4,4.210779609343258,5993
Minnesota,2020-03-26,346,47.57142857142857,5639632,3178.335599723624,2167.2547302065286,4635.0584298611375,5.635714528401186e-4,3.8429009733374954e-4,8.218724962659155e-4,4.925481870121631,5993
Minnesota,2020-03-27,398,48.714285714285715,5639632,3729.541353462736,2546.942064553222,5428.941873806629,6.613093466848078e-4,4.51614939512582e-4,9.626411570483019e-4,5.769108454190473,5993
Minnesota,2020-03-28,442,52.142857142857146,5639632,4351.764365215303,2971.6448316334586,6333.5007628972035,7.7163977458375e-4,5.269217622060196e-4,0.0011230344041769397,6.7303451842324,5993
Minnesota,2020-03-29,504,57.142857142857146,5639632,4999.278556638495,3416.166881010444,7273.272293751386,8.864547468059076e-4,6.057428713452303e-4,0.0012896714349006082,7.729000909359345,5993
Minnesota,2020-03-30,576,56.57142857142857,5639632,5591.280430491825,3821.8244051140905,8134.292607437932,9.914264672751388e-4,6.776726575624244e-4,0.0014423445727377126,8.643971024417112,5993
Minnesota,2020-03-31,629,55.857142857142854,5639632,6135.197344364995,4209.423971300499,8903.307260746305,0.0010878719292969816,7.46400469268296e-4,0.0015787035857563589,9.46117058943786,5993
Minnesota,2020-04-01,689,60.42857142857143,5639632,6640.471014064445,4591.475371190699,9584.468122291008,0.0011774653051944604,8.141444993557556e-4,0.0016994846689094266,0.22603146096495375,133
Minnesota,2020-04-02,742,61.57142857142857,5639632,7066.378509689449,4923.440702144988,10142.306155768672,0.0012529857461780218,8.7300744129138e-4,0.0017983985756107265,0.23918701055622663,133
Minnesota,2020-04-03,789,58.57142857142857,5639632,7455.625869367276,5241.384756695149,10629.453496825385,0.0013220057389147512,9.293841790909671e-4,0.0018847778537368013,0.2506754545469946,133
Minnesota,2020-04-04,865,62.857142857142854,5639632,7822.227882675233,5552.57564417176,11070.51431560763,0.0013870103373190366,9.84563468710682e-4,0.0019629852294631334,0.26107703551859673,133
Minnesota,2020-04-05,935,66.42857142857143,5639632,8175.877069808108,5860.972190707346,11484.386224127356,0.001449718185478788,0.0010392472754795607,0.0020363715618549856,0.2708374177267131,133
