group,time,confirmed,confirmed_rolling,population,travel_infectious,travel_infectious_lower,travel_infectious_upper,infectious_travellers,infectious_travellers_lower,infectious_travellers_upper,import_risk,import_risk_lower,import_risk_upper,n
Connecticut,2020-02-20,NA,NA,3565287,18.861609535353193,5.141756434474764,61.425596195205834,5.290348164216006e-6,1.442171817998036e-6,1.7228794258416176e-5,0.0012253678505691776,3.3404058219173603e-4,0.003990590020356934,231.62329066687596
Connecticut,2020-02-21,NA,NA,3565287,23.47838938185487,6.653946509638215,73.86959617225028,6.585273326342275e-6,1.8663144116134872e-6,2.071911634946928e-5,0.001525302677788202,4.3228188543693034e-4,0.004799029908573945,231.62329066687596
Connecticut,2020-02-22,NA,NA,3565287,29.225564043690905,8.60980848076136,88.82238556560081,8.19725425854662e-6,2.414899131756114e-6,2.4913109538054246e-5,0.0018986750057976307,5.593468835259328e-4,0.005770456411948458,231.62329066687596
Connecticut,2020-02-23,NA,NA,3565287,36.378558502305715,11.138691192482051,106.78811332693093,1.020354280098789e-5,3.124206043575749e-6,2.9952178696113645e-5,0.002363378160025128,7.236388845343563e-4,0.006937622192236141,231.62329066687596
Connecticut,2020-02-24,NA,NA,3565287,45.279355359327205,14.408537183921073,128.3789344815709,1.2700059030122177e-5,4.041340061521295e-6,3.600802249063565e-5,0.006740633600436942,0.0021449658261328782,0.0191114770183342,530.7560842394049
Connecticut,2020-02-25,NA,NA,3565287,56.3526558547907,18.637865496946034,154.350256863815,1.5805924138727317e-5,5.227591915306126e-6,4.3292519470049677e-5,0.008389090403656,0.0027745762149694506,0.022977768110781765,530.7560842394049
Connecticut,2020-02-26,NA,NA,3565287,70.12587547222385,24.109284719305993,185.6362640034383,1.9669068849779513e-5,6.76222831971339e-6,5.206769160615633e-5,0.01043947796334423,0.0035890938237038896,0.027635244112268465,530.7560842394049
Connecticut,2020-02-27,NA,NA,3565287,87.25375124573547,31.18834741674974,223.36605209226846,2.447313533124696e-5,8.747780309621564e-6,6.265023042808852e-5,0.012989265477473668,0.004642937622921311,0.03325199097870868,530.7560842394049
Connecticut,2020-02-28,NA,NA,3565287,108.54997167625012,40.34763105145707,268.8739791203036,3.0446348828649735e-5,1.1316797512081656e-5,7.541439977210911e-5,0.016159584883681126,0.006006459133642699,0.040026651518309704,530.7560842394049
Connecticut,2020-02-29,NA,NA,3565287,135.02715367456386,52.195857209057586,323.7182513892079,3.7872730491139664e-5,1.4640015574919378e-5,9.079724897019733e-5,0.020101182134931603,0.007770277339748109,0.04819119232313227,530.7560842394049
Connecticut,2020-03-01,NA,NA,3565287,167.94614802349054,67.51432310594943,389.74588558074726,4.710592668233736e-5,1.8936574560743478e-5,1.0931683356227626e-4,0.02500175719038588,0.010050702162767738,0.0580205745229645,530.7560842394049
Connecticut,2020-03-02,NA,NA,3565287,208.87204783629704,87.29957835096843,469.2240755530916,5.8584918363177226e-5,2.4485989024437143e-5,1.3160906136114474e-4,0.0213122550263158,0.008907610648620053,0.047877268721530475,363.7839843728678
Connecticut,2020-03-03,NA,NA,3565287,258.76222966163704,111.84035462947644,563.9924652268718,7.257823273740291e-5,3.13692431014604e-5,1.5818991997751424e-4,0.026402798683953742,0.011411628242210361,0.057546959377045244,363.7839843728678
Connecticut,2020-03-04,NA,NA,3565287,321.0098755525168,143.75386324959115,678.4929515575075,9.003759740871262e-5,4.032041831403507e-5,1.9030528301298253e-4,0.03275423592870167,0.014667922425860427,0.06923001410166901,363.7839843728678
Connecticut,2020-03-05,NA,NA,3565287,399.65877468323623,186.16707393194972,817.9782234274427,1.1209722378120927e-4,5.221657441096599e-5,2.294284368768749e-4,0.04077917470426529,0.01899555348952354,0.08346239089550854,363.7839843728678
Connecticut,2020-03-06,NA,NA,3565287,496.518248670604,239.78534467497605,985.6655706136356,1.3926459459521885e-4,6.725555184617004e-5,2.7646177449771524e-4,0.05066222910392086,0.024466492621795722,0.10057236585357214,363.7839843728678
Connecticut,2020-03-07,NA,NA,3565287,615.2378250992465,306.9748472256909,1186.8188628937742,1.7256333784608266e-4,8.610101998119391e-5,3.32881718328363e-4,0.06277577859832924,0.03132217210732662,0.12109703781837858,363.7839843728678
Connecticut,2020-03-08,1,0.75,3565287,761.7028487818511,392.16987930275576,1429.179309537598,2.1364418875166323e-4,1.0999672096601361e-4,4.008595407712193e-4,0.07772033422218907,0.040015045420966996,0.1458262809156322,363.7839843728678
Connecticut,2020-03-09,2,1.2,3565287,941.3997872863472,499.15925796923773,1720.4053864205798,2.6404600451137515e-4,1.4000535103323735e-4,4.825433089736057e-4,0.019377029137461633,0.010274299629687116,0.035411464662650854,73.38504959891134
Connecticut,2020-03-10,2,1.8333333333333333,3565287,1170.517831968129,642.0737001055942,2079.266734198695,3.2830956721524216e-4,1.8009032655872984e-4,5.831975754542887e-4,0.02409301387388766,0.013215937546796529,0.04279798300067782,73.38504959891134
Connecticut,2020-03-11,3,2.857142857142857,3565287,1448.8974359129304,818.26466017905625,2508.8395219913577,4.063901267732248e-4,2.2950877732397316e-4,7.036851512911465e-4,0.029822959609760967,0.016842513007305267,0.05163996972951822,73.38504959891134
Connecticut,2020-03-12,6,3.5714285714285716,3565287,1787.5273869798618,1035.8376248057514,3024.2971919113475,5.013698439928852e-4,2.905341490897511e-4,8.48261918861328e-4,0.03679305086881632,0.021320862941128883,0.06224974298850625,73.38504959891134
Connecticut,2020-03-13,11,5.571428571428571,3565287,2214.9522184813877,1320.0339739227907,3659.644490194608,6.21254956047406e-4,3.702462028786997e-4,0.0010264656085736178,0.04559082576310837,0.027170535962061967,0.07532722959675164,73.38504959891134
Connecticut,2020-03-14,20,9.428571428571429,3565287,2720.062755150147,1655.7784594272578,4410.909250954363,7.629295355886207e-4,4.644165979982138e-4,0.0012371820980903818,0.055987621809645324,0.03408123507865659,0.09079066963124786,73.38504959891134
Connecticut,2020-03-15,26,13.285714285714286,3565287,3391.927252381119,2126.8582382409018,5376.574637917533,9.513756542968684e-4,5.965461513311275e-4,0.0015080341745047547,0.06981674957777241,0.043777568903474465,0.11066716269288474,73.38504959891134
Connecticut,2020-03-16,41,21.857142857142858,3565287,4244.380838021571,2739.448201155681,6583.2594113907935,0.0011904738210476663,7.683668106258153e-4,0.0018464879296928392,0.2412868039055292,0.15573359840859932,0.3742486085192827,202.6813186813187
Connecticut,2020-03-17,68,26.142857142857142,3565287,5238.669755427619,3443.4843350983224,8009.341230748646,0.0014693542919343152,9.65836504914842e-4,0.00224647867920553,0.2978106654993023,0.1957570164466961,0.4553192610908439,202.6813186813187
